gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
PFKM,6709.93215025057,0.724325111425312,0.0425564604140081,4.01269041594735e-65,3.86522404316129e-63
TMPO,5941.41628420325,-1.40177984204959,0.0831056708588104,4.19010697368439e-65,4.016040340698e-63
RNF26,2332.41657166092,-0.856782824137812,0.0505809600822471,4.37826211270329e-65,4.1756049307539e-63
SLC43A2,1161.28577509567,1.28425985770855,0.0763885735885168,5.5396847060454e-65,5.25724265329875e-63
PRKCE,1736.95526559569,0.938341863413967,0.0555165248223624,5.79783343198772e-65,5.4752578954531e-63
ARVCF,5647.6840629373,1.1655216521914,0.068907903525906,1.38153391993389e-64,1.29830492524519e-62
BEX2,958.246859283812,1.53529368994398,0.0913465358970368,1.64159469824493e-64,1.5352097991111e-62
TUBG1,2801.23105132184,-0.876690870756602,0.0519336432361964,1.8317401308904e-64,1.70475717978761e-62
RFC2,1621.76777840819,-1.05305065749265,0.0623855985422126,2.17000995982929e-64,2.00986739788996e-62
SIAE,1098.42761278714,1.27184434186783,0.0756885967469306,2.36632818986446e-64,2.18121112812148e-62
PRKCZ,1077.95578227953,1.03861872170508,0.0615751787868383,2.90417981286113e-64,2.66423924260808e-62
CCNB1,4056.95991952351,-1.03274819640164,0.0610757386002485,3.3951630845919e-64,3.09989653197454e-62
LMF2,2238.09090091466,-0.899552788774378,0.0532694652428351,4.27940045345638e-64,3.88880423282251e-62
ARMCX1,1211.36932849412,0.950537941565186,0.0567623806303462,6.87857493166233e-64,6.22139652856689e-62
GMNN,1352.74350299198,-1.45842889369502,0.0870407129407059,7.50340665621293e-64,6.75481912298795e-62
CNTNAP2,2585.81333862008,-1.0327106422517,0.0614870997293223,7.68291833982476e-64,6.88425217752205e-62
USP1,1514.26765045011,-1.39525329537786,0.0835457162894534,8.84549608070072e-64,7.88928157382868e-62
TXNIP,1620.8792425953,1.45985189553722,0.087654150301644,1.8672799130554e-63,1.65774873387153e-61
C2CD2L,2333.71004888324,0.808223780250413,0.0489164195922367,6.16251586139998e-63,5.44591137935186e-61
LRP11,1575.06361793187,-1.01697845138139,0.0610772227703503,7.75079843937347e-63,6.81822520248995e-61
CLSPN,552.281322016015,-1.78387694483074,0.107645088739516,1.16612128821531e-62,1.02115120988491e-60
CTIF,1418.42989748355,0.889096683288191,0.053600609321497,1.26699422597792e-62,1.1044635187088e-60
SHANK1,1731.51637407558,1.2096242768217,0.0731016293816613,1.45933349416539e-62,1.26639908851785e-60
PREPL,4964.61925270968,0.744136417135594,0.0447543047246236,1.6406996627061e-62,1.41740264583107e-60
CDC45,1297.35809296165,-0.96601779672552,0.0582916371232279,1.78910882557831e-62,1.53871346092706e-60
AGPAT4,1162.08961212491,1.00204449567264,0.0605261703845595,2.14411926423084e-62,1.8358425611292e-60
GUCY1A1,850.179874042481,1.17216353793874,0.0710878235433505,3.54623330991915e-62,3.0229285272386e-60
ZNF395,865.979783551439,-1.15706558192216,0.0701836526844448,4.83892356682419e-62,4.10668997862854e-60
MCF2L,2790.0309699543,0.908755708396766,0.0548038185426382,7.26504269401476e-62,6.13864243421905e-60
NGFR,7302.71085517035,1.24149925754613,0.0750101503429766,1.0835989286495e-61,9.11595343250334e-60
SUN2,4175.5219633435,-0.800491265195509,0.0484255309331476,1.49070908118671e-61,1.24863088908965e-59
LSAMP,2313.09259860131,1.38033879239406,0.0845372410484854,4.35423085803671e-61,3.63135313766568e-59
ACAD10,921.735326982277,1.18792654797504,0.0728065017574777,8.47792634398214e-61,7.03996771624206e-59
CCND1,46985.3068974648,0.782232199032637,0.0478947993073086,9.23799357102942e-61,7.63819511355716e-59
ARHGEF17,3113.39183553272,1.05729185163691,0.0649474543370853,1.17779971112267e-60,9.69671428836674e-59
MAD2L2,459.881008535397,-1.37465022176944,0.0844406036102975,1.40325874877442e-60,1.1503736083038e-58
C14orf132,7991.58747958697,0.807346139572505,0.0495289969584288,3.42760005278052e-60,2.79799639901766e-58
SCAMP5,6404.79430775989,0.594595831444262,0.0359754974666454,4.33584026758499e-60,3.52447100232173e-58
PSD,2785.15916681801,1.06981220836671,0.0657594125156506,5.74154014123763e-60,4.64751137903122e-58
ACTB,78819.7694379707,-0.76075655524576,0.0468966468787804,6.40144641088516e-60,5.15999435588714e-58
HMGN2,3825.21977006854,-1.4015067245809,0.086601766069992,7.40291549866309e-60,5.94238196173935e-58
ZER1,1582.36843956993,0.889958924568961,0.0545390996406395,7.6219467825537e-60,6.09281347576336e-58
DDX11,1248.10142948034,-0.952499093773939,0.0590101569341064,7.6755465422687e-60,6.11030595606638e-58
H2BC4,446.118274500736,1.99030368988564,0.123431357775181,7.73171583080256e-60,6.12969158355602e-58
TTBK1,425.4750529837,1.48436802189193,0.0919127621277372,9.56288661934589e-60,7.55036929187289e-58
TPX2,6283.47233059131,-0.994846018292556,0.061460331639575,9.97397497933032e-60,7.81935714789224e-58
PRNP,2793.47032905459,0.929615913784331,0.0574675614931447,9.9847488107007e-60,7.81935714789224e-58
RNASEH2A,1111.52822707442,-1.04925362460405,0.0650289336024467,1.64952855759655e-59,1.28656549239261e-57
PDIA4,5444.80759974806,-0.63751672720479,0.0394625908485651,1.68099148832784e-59,1.30581858962241e-57
XKR7,2617.91310334528,0.920535597224947,0.057008334850621,1.89595000769349e-59,1.46688662241828e-57
TEAD2,594.573306666726,-1.92160083190711,0.119156985680921,1.99916541193271e-59,1.54055686643535e-57
SPTBN2,4757.18977019116,1.05807962321307,0.0656616441957182,2.36787372121273e-59,1.81741383422961e-57
WNT3,244.134459130849,-1.72596152554103,0.107123149382543,2.38022839304955e-59,1.81964682508332e-57
CDCA3,716.606563605451,-1.61993351243286,0.100526679347511,2.75115354679381e-59,2.09490012169892e-57
NPTX1,316.310145282307,2.37175488822722,0.147807698336813,3.04659175896666e-59,2.31073189907452e-57
OPTN,1338.70762881539,0.88577187736935,0.0549356651120367,3.16778931363688e-59,2.39323376969469e-57
GPR83,295.080831512968,2.59306961269102,0.161528750979237,3.52534572799506e-59,2.65296036913379e-57
CHPF,6682.66059959747,0.754736896466796,0.0466339717762197,3.67040172232453e-59,2.751373119867e-57
RGS11,409.546683102338,1.64099907915859,0.10216530205893,4.07815769065278e-59,3.04518247714829e-57
GDAP1,2517.7181269088,0.824974602311007,0.0511312749236887,4.43475981807189e-59,3.2986736639056e-57
BEX4,2250.5282273076,0.812864508529753,0.0504735452538469,4.97883356856255e-59,3.68912418070606e-57
LGALS1,2047.45562913076,-1.06060514254846,0.0659931077977947,6.06381645904144e-59,4.47584000319668e-57
PAXIP1,808.719428112607,-1.06709840208204,0.0662818154213508,8.76582130406345e-59,6.44555524514437e-57
